Customer Id,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment
12050,391,6,3054.57001114,5.971261839790462,1.9459101490553132,8.024721437225798,0,Loyal / High-Value
12051,137,7,3809.69009406,4.927253685157205,2.0794415416798357,8.245565578769092,0,Loyal / High-Value
12052,173,5,3109.67004392,5.159055299214529,1.791759469228055,8.042593430173437,0,Loyal / High-Value
12053,134,5,2455.73000332,4.90527477843843,1.791759469228055,7.806586477724318,0,Loyal / High-Value
12054,482,2,1219.8799859,6.180016653652572,1.0986122886681098,7.1073271776335725,3,At Risk / Churned
12055,270,2,1029.8400192,5.602118820879701,1.0986122886681098,6.938129301462706,3,At Risk / Churned
12056,235,6,4170.58008774,5.4638318050256105,1.9459101490553132,8.336050160944842,0,Loyal / High-Value
12057,211,5,2569.73004532,5.356586274672012,1.791759469228055,7.851945201877482,0,Loyal / High-Value
12058,259,8,3384.64007568,5.560681631015528,2.1972245773362196,8.127298259252166,0,Loyal / High-Value
12059,222,2,1699.89002992,5.407171771460119,1.0986122886681098,7.438906940053152,3,At Risk / Churned
12060,200,3,1579.81001272,5.303304908059076,1.3862943611198906,7.365692660931034,3,At Risk / Churned
12061,526,4,4659.48007972,6.267200548541362,1.6094379124341003,8.446873743212493,0,Loyal / High-Value
12062,167,6,2159.82004934,5.123963979403259,1.9459101490553132,7.6782430811006686,0,Loyal / High-Value
12063,426,6,2394.71004872,6.056784013228625,1.9459101490553132,7.781434937187926,0,Loyal / High-Value
12064,127,9,5515.4200859,4.852030263919617,2.302585092994046,8.6154843937182,0,Loyal / High-Value
12065,764,5,3889.5800781,6.639875833826536,1.791759469228055,8.26631354582935,0,Loyal / High-Value
12066,265,4,3579.74008568,5.583496308781699,1.6094379124341003,8.183324785873065,0,Loyal / High-Value
12067,165,4,3099.72009282,5.111987788356544,1.6094379124341003,8.039389651505008,0,Loyal / High-Value
12068,321,6,3609.52007672,5.7745515455444085,1.9459101490553132,8.191607106523886,0,Loyal / High-Value
12069,515,7,4435.54008114,6.246106765481563,2.0794415416798357,8.397630090640082,0,Loyal / High-Value
12070,470,2,479.93000792,6.154858094016418,1.0986122886681098,6.175721745837785,3,At Risk / Churned
12071,391,7,3024.67007455,5.971261839790462,2.0794415416798357,8.01488785818266,0,Loyal / High-Value
12072,163,7,3379.58002104,5.099866427824199,2.0794415416798357,8.125802577612795,0,Loyal / High-Value
12073,300,2,1174.8000183,5.707110264748875,1.0986122886681098,7.0697040615320255,3,At Risk / Churned
12074,214,2,999.87002188,5.3706380281276624,1.0986122886681098,6.908624922612476,3,At Risk / Churned
12075,131,8,5409.2300835,4.882801922586371,2.1972245773362196,8.596046900233778,0,Loyal / High-Value
12076,192,7,5361.41011444,5.262690188904886,2.0794415416798357,8.5871688012198,0,Loyal / High-Value
12077,371,4,2745.51004415,5.918893854273146,1.6094379124341003,7.918086309848626,0,Loyal / High-Value
12078,195,3,1349.880005,5.278114659230517,1.3862943611198906,7.208511514622481,3,At Risk / Churned
12079,332,4,1659.79000474,5.808142489980444,1.6094379124341003,7.4150486746129,3,At Risk / Churned
12080,202,4,1689.78002168,5.313205979041787,1.6094379124341003,7.432945252725027,0,Loyal / High-Value
12081,344,4,2494.69006344,5.84354441703136,1.6094379124341003,7.822320548477894,0,Loyal / High-Value
12082,253,4,1306.76002504,5.537334267018537,1.6094379124341003,7.176071048090197,3,At Risk / Churned
12084,481,5,3381.44006747,6.1779441140506,1.791759469228055,8.126352641475552,0,Loyal / High-Value
12085,223,5,2859.4700395,5.4116460518550396,1.791759469228055,7.958741239785527,0,Loyal / High-Value
12086,1048,1,829.87001414,6.955592608396297,0.6931471805599453,6.722473361609576,3,At Risk / Churned
12087,320,4,1709.81003186,5.771441123130016,1.6094379124341003,7.444722240177039,3,At Risk / Churned
12088,307,6,3787.64005292,5.730099782973574,1.9459101490553132,8.239762408596276,0,Loyal / High-Value
12089,203,5,2729.64002037,5.318119993844216,1.791759469228055,7.912291300398285,0,Loyal / High-Value
12090,404,3,1509.7300262,6.003887067106539,1.3862943611198906,7.3203482740389285,3,At Risk / Churned
12091,672,4,2309.76006318,6.511745329644728,1.6094379124341003,7.745331781076441,3,At Risk / Churned
12092,953,2,1164.8900299,6.860663671448287,1.0986122886681098,7.061240048483178,3,At Risk / Churned
12093,803,2,1443.72003556,6.6895992691789665,1.0986122886681098,7.275670834757854,3,At Risk / Churned
12094,146,10,6159.41013728,4.990432586778736,2.3978952727983707,8.72589863503844,0,Loyal / High-Value
12095,486,3,2074.72003164,6.18826412308259,1.3862943611198906,7.638063375673112,3,At Risk / Churned
12096,189,4,2237.67004014,5.247024072160486,1.6094379124341003,7.7136372364400385,0,Loyal / High-Value
12097,548,5,2719.7700692,6.3080984415095305,1.791759469228055,7.908670232897399,0,Loyal / High-Value
12098,196,3,909.9000245,5.2832037287379885,1.3862943611198906,6.81443314864724,3,At Risk / Churned
12099,137,6,2519.83006678,4.927253685157205,1.9459101490553132,7.832343517847337,0,Loyal / High-Value
12100,130,6,2679.68004236,4.875197323201151,1.9459101490553132,7.893825788465793,0,Loyal / High-Value
12101,220,6,4759.4000969,5.3981627015177525,1.9459101490553132,8.468086997663717,0,Loyal / High-Value
12102,395,6,4491.49009903,5.981414211254481,1.9459101490553132,8.410162414766582,0,Loyal / High-Value
12103,213,4,2585.6800537,5.365976015021851,1.6094379124341003,7.858130499895247,0,Loyal / High-Value
12104,303,5,2269.67004782,5.717027701406222,1.791759469228055,7.727830242170906,0,Loyal / High-Value
12105,537,3,1024.83001322,6.2878585601617845,1.3862943611198906,6.933257332881606,3,At Risk / Churned
12106,361,7,5924.32011788,5.8916442118257715,2.0794415416798357,8.686989992878031,0,Loyal / High-Value
12107,313,9,5662.10008251,5.749392985908253,2.302585092994046,8.641726739012556,0,Loyal / High-Value
12108,136,7,2809.66006468,4.919980925828125,2.0794415416798357,7.9411746332061,0,Loyal / High-Value
12109,308,2,1109.8800202,5.733341276897746,1.0986122886681098,7.012907791188745,3,At Risk / Churned
12110,474,4,1339.84002698,6.163314804034641,1.6094379124341003,7.201051582340101,3,At Risk / Churned
12111,299,5,3519.590065,5.703782474656201,1.791759469228055,8.166383886645725,0,Loyal / High-Value
12112,132,6,3134.35003652,4.890349128221754,1.9459101490553132,8.050496101226479,0,Loyal / High-Value
12113,413,4,2934.5900955,6.025865973825314,1.6094379124341003,7.984663766738251,0,Loyal / High-Value
12114,796,5,2967.56004709,6.680854678790215,1.791759469228055,7.995832281597774,0,Loyal / High-Value
12115,197,7,4269.57008762,5.288267030694535,2.0794415416798357,8.35950260729227,0,Loyal / High-Value
12116,271,3,1789.80002968,5.605802066295998,1.3862943611198906,7.490417742940409,3,At Risk / Churned
12117,137,7,4883.52007694,4.927253685157205,2.0794415416798357,8.49382631542133,0,Loyal / High-Value
12118,186,7,3219.75006886,5.231108616854587,2.0794415416798357,8.077369552051747,0,Loyal / High-Value
12119,130,6,4094.54008864,4.875197323201151,1.9459101490553132,8.317653877368256,0,Loyal / High-Value
12120,147,3,2524.68005372,4.997212273764115,1.3862943611198906,7.834265633653071,3,At Risk / Churned
12121,128,5,2539.77005782,4.859812404361672,1.791759469228055,7.840222486435205,0,Loyal / High-Value
12122,290,5,1965.72002408,5.673323267171493,1.791759469228055,7.5841224717458005,0,Loyal / High-Value
12123,263,8,5419.32007214,5.575949103146316,2.1972245773362196,8.597910146590447,0,Loyal / High-Value
12125,246,5,3247.61002742,5.5093883366279774,1.791759469228055,8.085982499970182,0,Loyal / High-Value
12126,247,5,2639.71002206,5.5134287461649825,1.791759469228055,7.878803107730399,0,Loyal / High-Value
12127,251,5,2524.6000329,5.529429087511423,1.791759469228055,7.83423395027039,0,Loyal / High-Value
12128,246,5,2629.43999878,5.5093883366279774,1.791759469228055,7.87490641109509,0,Loyal / High-Value
12129,305,4,4251.56012163,5.723585101952381,1.6094379124341003,8.355276462119518,0,Loyal / High-Value
12130,160,4,3189.73008157,5.081404364984463,1.6094379124341003,8.068005035289056,0,Loyal / High-Value
12131,305,7,3849.51006714,5.723585101952381,2.0794415416798357,8.2559609034779,0,Loyal / High-Value
12132,272,5,4839.4900971,5.60947179518496,1.791759469228055,8.484771254315662,0,Loyal / High-Value
12133,232,5,1309.83003234,5.4510384535657,1.791759469228055,7.178415828020847,0,Loyal / High-Value
12134,214,6,3589.70007716,5.3706380281276624,1.9459101490553132,8.18610247003628,0,Loyal / High-Value
12135,180,4,1379.79999548,5.198497031265826,1.6094379124341003,7.230418317055699,0,Loyal / High-Value
12136,143,5,2725.71006975,4.969813299576001,1.791759469228055,7.910851058803216,0,Loyal / High-Value
12137,317,5,3089.72006608,5.762051382780177,1.791759469228055,8.036159373838114,0,Loyal / High-Value
12138,141,4,2589.74005122,4.955827057601261,1.6094379124341003,7.859698847941157,0,Loyal / High-Value
12139,450,3,2079.83004768,6.111467339502679,1.3862943611198906,7.6405221544761615,3,At Risk / Churned
12140,986,4,1539.8100281,6.894670039433482,1.6094379124341003,7.340063549394956,3,At Risk / Churned
12141,218,4,1819.8300476,5.389071729816501,1.6094379124341003,7.507047746212368,0,Loyal / High-Value
12142,184,7,3577.68006136,5.220355825078324,2.0794415416798357,8.182749313464814,0,Loyal / High-Value
12143,243,7,2898.80006798,5.497168225293202,2.0794415416798357,7.9723970715220895,0,Loyal / High-Value
12144,221,3,1479.8800354,5.402677381872279,1.3862943611198906,7.300391808556134,3,At Risk / Churned
12145,158,3,2077.8200493,5.0689042022202315,1.3862943611198906,7.6395557277385375,3,At Risk / Churned
12146,399,5,4138.71010602,5.991464547107982,1.791759469228055,8.328381041667173,0,Loyal / High-Value
12147,221,3,1889.8300476,5.402677381872279,1.3862943611198906,7.544771190267321,3,At Risk / Churned
12148,821,2,1469.73999778,6.71174039505618,1.0986122886681098,7.293520952959924,3,At Risk / Churned
12149,212,3,1863.77005006,5.3612921657094255,1.3862943611198906,7.530893026921188,3,At Risk / Churned
12150,155,3,1579.78002548,5.049856007249537,1.3862943611198906,7.365673691210331,3,At Risk / Churned
12151,164,4,2759.7800751,5.10594547390058,1.6094379124341003,7.9232685546829895,0,Loyal / High-Value
12152,640,2,1599.88004308,6.46302945692067,1.0986122886681098,7.378308783943507,3,At Risk / Churned
12153,216,6,3489.52005761,5.37989735354046,1.9459101490553132,8.157806017736878,0,Loyal / High-Value
12154,206,6,2734.600048,5.332718793265369,1.9459101490553132,7.914106086770365,0,Loyal / High-Value
12155,413,3,1564.86003112,6.025865973825314,1.3862943611198906,7.356190492683844,3,At Risk / Churned
12156,226,6,3109.5500565,5.424950017481403,1.9459101490553132,8.042554856575949,0,Loyal / High-Value
12157,227,4,2279.85005574,5.429345628954441,1.6094379124341003,7.732303483929019,0,Loyal / High-Value
12158,794,1,259.98000718,6.678342114654332,0.6931471805599453,5.564443803545787,3,At Risk / Churned
12159,239,4,2829.64006428,5.480638923341991,1.6094379124341003,7.948258136188126,0,Loyal / High-Value
12160,230,4,2401.62002184,5.442417710521793,1.6094379124341003,7.7843150966580295,0,Loyal / High-Value
12161,206,6,3376.64007391,5.332718793265369,1.9459101490553132,8.124932541634639,0,Loyal / High-Value
12162,180,7,4099.45010006,5.198497031265826,2.0794415416798357,8.3188520271694,0,Loyal / High-Value
12163,536,2,914.9300232,6.285998094508865,1.0986122886681098,6.819939967869506,3,At Risk / Churned
12164,332,5,2016.67002868,5.808142489980444,1.791759469228055,7.60969867350998,0,Loyal / High-Value
12165,722,3,1979.87004096,6.583409222158765,1.3862943611198906,7.591291441800509,3,At Risk / Churned
12166,257,5,1844.79004668,5.552959584921617,1.791759469228055,7.520662674401724,0,Loyal / High-Value
12167,184,7,3459.60010912,5.220355825078324,2.0794415416798357,8.149197294954652,0,Loyal / High-Value
12168,200,7,3149.63005062,5.303304908059076,2.0794415416798357,8.055357727888973,0,Loyal / High-Value
12169,158,6,2569.8200531,5.0689042022202315,1.9459101490553132,7.851980213801235,0,Loyal / High-Value
12170,492,5,2879.72006604,6.20050917404269,1.791759469228055,7.965795564810023,0,Loyal / High-Value
12171,292,5,1939.8700562,5.680172609017068,1.791759469228055,7.570891634096441,0,Loyal / High-Value
12172,208,5,3679.67009366,5.342334251964811,1.791759469228055,8.210850105254961,0,Loyal / High-Value
12173,313,4,1859.73004152,5.749392985908253,1.6094379124341003,7.528724185141921,3,At Risk / Churned
12174,133,4,2739.8500366,4.897839799950911,1.6094379124341003,7.916023383605782,0,Loyal / High-Value
12176,417,5,2784.55002596,6.035481432524756,1.791759469228055,7.932200628718019,0,Loyal / High-Value
12177,230,7,2871.60003278,5.442417710521793,2.0794415416798357,7.962972833408988,0,Loyal / High-Value
12178,184,7,4447.37007922,5.220355825078324,2.0794415416798357,8.400293033732874,0,Loyal / High-Value
12179,297,4,2254.67005542,5.697093486505405,1.6094379124341003,7.721202349891937,0,Loyal / High-Value
12180,527,7,6924.48015606,6.269096283706261,2.0794415416798357,8.842962665267029,0,Loyal / High-Value
12181,601,1,899.9200134,6.400257445308821,0.6931471805599453,6.803416478306862,3,At Risk / Churned
12183,233,5,2243.59001544,5.455321115357702,1.791759469228055,7.716278162314221,0,Loyal / High-Value
12184,272,6,2794.61005782,5.60947179518496,1.9459101490553132,7.9358056293286525,0,Loyal / High-Value
12185,652,3,1601.82003402,6.481577129276431,1.3862943611198906,7.3795198780724425,3,At Risk / Churned
12186,367,3,2159.79003906,5.908082938168931,1.3862943611198906,7.678229192628832,3,At Risk / Churned
12187,380,7,4549.56008918,5.942799375126701,2.0794415416798357,8.423005600892317,0,Loyal / High-Value
12188,151,2,869.7700195,5.0238805208462765,1.0986122886681098,6.769377900081446,3,At Risk / Churned
12189,293,8,5469.4000931,5.683579767338681,2.1972245773362196,8.607107035903901,0,Loyal / High-Value
12191,473,4,3699.4700623,6.161207321695077,1.6094379124341003,8.216215134427792,0,Loyal / High-Value
12192,407,8,5193.39010435,6.0112671744041615,2.1972245773362196,8.555334496131243,0,Loyal / High-Value
12193,362,4,2349.55002598,5.8944028342648505,1.6094379124341003,7.762404633360442,3,At Risk / Churned
12194,337,2,879.87002178,5.823045895483019,1.0986122886681098,6.780910080182373,3,At Risk / Churned
12195,202,7,4509.39007184,5.313205979041787,2.0794415416798357,8.414138919186797,0,Loyal / High-Value
12196,155,3,1149.88002396,5.049856007249537,1.3862943611198906,7.048282166937898,3,At Risk / Churned
12197,326,5,1829.80002602,5.7899601708972535,1.791759469228055,7.512508322991853,0,Loyal / High-Value
12198,222,5,2274.70003888,5.407171771460119,1.791759469228055,7.730042993450026,0,Loyal / High-Value
12199,634,2,1149.94002918,6.453624998892692,1.0986122886681098,7.0483343041324895,3,At Risk / Churned
12200,239,4,2589.78004454,5.480638923341991,1.6094379124341003,7.859714284847417,0,Loyal / High-Value
12201,332,8,5184.39011009,5.808142489980444,2.1972245773362196,8.553600356037812,0,Loyal / High-Value
12202,303,4,3009.53005592,5.717027701406222,1.6094379124341003,8.009871440551725,0,Loyal / High-Value
12203,233,4,2399.74002836,5.455321115357702,1.6094379124341003,7.7835323139574415,0,Loyal / High-Value
12204,279,7,3019.84007654,5.634789603169249,2.0794415416798357,8.01329024272626,0,Loyal / High-Value
12205,148,7,6001.26015104,5.003946305945459,2.0794415416798357,8.699891369119634,0,Loyal / High-Value
12206,657,4,2149.77004626,6.489204931325317,1.6094379124341003,7.673581218048513,3,At Risk / Churned
12207,403,7,5144.57013328,6.0014148779611505,2.0794415416798357,8.545891455205608,0,Loyal / High-Value
12208,395,3,2619.77005394,5.981414211254481,1.3862943611198906,7.871223467288525,3,At Risk / Churned
12209,793,4,1800.76003258,6.677083461247136,1.6094379124341003,7.496519262031034,3,At Risk / Churned
12210,197,7,5219.38009825,5.288267030694535,2.0794415416798357,8.56032549398245,0,Loyal / High-Value
12211,216,7,2894.79007537,5.37989735354046,2.0794415416798357,7.971013263091638,0,Loyal / High-Value
12212,242,5,2116.78003314,5.493061443340548,1.791759469228055,7.658123664837828,0,Loyal / High-Value
12213,454,5,5074.46010604,6.12029741895095,1.791759469228055,8.532172461089171,0,Loyal / High-Value
12214,168,5,2899.6700706,5.1298987149230735,1.791759469228055,7.972697048112172,0,Loyal / High-Value
12215,225,7,2659.67004788,5.420534999272286,2.0794415416798357,7.886333267754094,0,Loyal / High-Value
12216,299,4,1939.82006076,5.703782474656201,1.6094379124341003,7.570865874471898,0,Loyal / High-Value
12217,513,4,2539.6000595,6.2422232654551655,1.6094379124341003,7.840155576009025,3,At Risk / Churned
12218,223,4,1759.81999976,5.4116460518550396,1.6094379124341003,7.473534888484866,0,Loyal / High-Value
12219,212,5,3669.62009426,5.3612921657094255,1.791759469228055,8.208115889789598,0,Loyal / High-Value
12220,185,6,1839.78004464,5.225746673713202,1.9459101490553132,7.517944698071349,0,Loyal / High-Value
12221,128,9,6429.0300866,4.859812404361672,2.302585092994046,8.768734496318697,0,Loyal / High-Value
12222,205,4,3369.56009296,5.327876168789581,1.6094379124341003,8.122834209228163,0,Loyal / High-Value
12223,229,7,3824.59006498,5.438079308923196,2.0794415416798357,8.249467999717208,0,Loyal / High-Value
12224,742,3,2139.82003788,6.610696044717759,1.3862943611198906,7.668944229886368,3,At Risk / Churned
12225,294,4,3073.54006964,5.68697535633982,1.6094379124341003,8.030910598205002,0,Loyal / High-Value
12226,271,12,7032.28013604,5.605802066295998,2.5649493574615367,8.858408467171236,0,Loyal / High-Value
12227,391,3,1679.8600465,5.971261839790462,1.3862943611198906,7.427060873845074,3,At Risk / Churned
12228,129,4,1739.83005908,4.867534450455582,1.6094379124341003,7.4621173239068455,0,Loyal / High-Value
12229,393,3,1875.73003396,5.976350909297934,1.3862943611198906,7.537286197771238,3,At Risk / Churned
12230,729,3,1533.720028,6.593044534142437,1.3862943611198906,7.336103251203411,3,At Risk / Churned
12231,353,4,1219.92002488,5.869296913133774,1.6094379124341003,7.1073599722767264,3,At Risk / Churned
12232,175,6,2491.69002543,5.170483995038151,1.9459101490553132,7.821117737818623,0,Loyal / High-Value
12233,563,6,3389.60008632,6.335054251498059,1.9459101490553132,8.128762201322473,0,Loyal / High-Value
12234,332,5,2659.68005756,5.808142489980444,1.791759469228055,7.88633702983695,0,Loyal / High-Value
12235,363,8,5979.56010834,5.8971538676367405,2.1972245773362196,8.696269506160522,0,Loyal / High-Value
12236,527,4,2709.75003816,6.269096283706261,1.6094379124341003,7.904980642429576,3,At Risk / Churned
12237,184,3,1059.89002608,5.220355825078324,1.3862943611198906,6.966863482044842,3,At Risk / Churned
12238,202,9,5430.35013029,5.313205979041787,2.302585092994046,8.599943024800494,0,Loyal / High-Value
12239,278,5,2017.6900444,5.631211781821365,1.791759469228055,7.61020408716151,0,Loyal / High-Value
12240,130,5,3849.55007928,4.875197323201151,1.791759469228055,8.255971294810843,0,Loyal / High-Value
12241,403,4,2183.64003376,6.0014148779611505,1.6094379124341003,7.689206349683262,3,At Risk / Churned
12242,369,9,4066.54009258,5.91350300563827,2.302585092994046,8.310793695855924,0,Loyal / High-Value
12243,469,1,299.9700012,6.152732694704104,0.6931471805599453,5.707010595994735,3,At Risk / Churned
12244,208,2,1039.94002918,5.342334251964811,1.0986122886681098,6.9478794580986465,3,At Risk / Churned
12245,142,6,3259.61004632,4.962844630259907,1.9459101490553132,8.08966958762698,0,Loyal / High-Value
12246,131,6,3141.66005706,4.882801922586371,1.9459101490553132,8.052824872201567,0,Loyal / High-Value
12247,309,1,129.9900055,5.736572297479192,0.6931471805599453,4.875121026397495,4,Recent One-Time Buyer
12248,301,6,3609.60007473,5.71042701737487,1.9459101490553132,8.191629263199948,0,Loyal / High-Value
12249,617,7,4075.58008204,6.42648845745769,2.0794415416798357,8.31301370071315,0,Loyal / High-Value
12250,171,2,1379.88002014,5.147494476813453,1.0986122886681098,7.230476270663336,3,At Risk / Churned
12251,270,4,1529.80003734,5.602118820879701,1.6094379124341003,7.333545777944021,3,At Risk / Churned
12252,1079,1,1139.9000397,6.984716320118266,0.6931471805599453,7.039572738399413,3,At Risk / Churned
12253,331,7,4994.39009872,5.805134968916488,2.0794415416798357,8.516270785875019,0,Loyal / High-Value
12254,380,4,3479.6200867,5.942799375126701,1.6094379124341003,8.154965742728644,0,Loyal / High-Value
12255,164,3,1889.7500306,5.10594547390058,1.3862943611198906,7.544728870920193,3,At Risk / Churned
12256,253,8,4219.62008678,5.537334267018537,2.1972245773362196,8.347737336230695,0,Loyal / High-Value
12257,595,2,999.9100342,6.39024066706535,1.0986122886681098,6.908664899352062,3,At Risk / Churned
12258,122,5,2139.80005646,4.812184355372417,1.791759469228055,7.668934896307228,0,Loyal / High-Value
12259,782,1,599.9700164999999,6.663132695990803,0.6931471805599453,6.3985450439396105,3,At Risk / Churned
12260,244,4,2449.74005508,5.501258210544727,1.6094379124341003,7.804145321224799,0,Loyal / High-Value
12261,146,6,4429.32005304,4.990432586778736,1.9459101490553132,8.396227107165403,0,Loyal / High-Value
12262,143,6,2999.6400566,4.969813299576001,1.9459101490553132,8.006580897093903,0,Loyal / High-Value
12263,260,4,2479.73004152,5.564520407322694,1.6094379124341003,7.8163081674208605,0,Loyal / High-Value
12264,397,4,2157.7700425,5.986452005284438,1.6094379124341003,7.677293913725838,3,At Risk / Churned
12265,239,7,3259.61006737,5.480638923341991,2.0794415416798357,8.089669594082828,0,Loyal / High-Value
12266,145,6,4009.48009122,4.983606621708336,1.9459101490553132,8.296666236630589,0,Loyal / High-Value
12267,269,5,3529.57007212,5.598421958998375,1.791759469228055,8.169214630407081,0,Loyal / High-Value
12268,315,4,2864.7300682,5.755742213586912,1.6094379124341003,7.9605784197934035,0,Loyal / High-Value
12269,147,5,2889.540039,4.997212273764115,1.791759469228055,7.9691986283553256,0,Loyal / High-Value
12270,447,3,1539.86003878,6.104793232414985,1.3862943611198906,7.340096006263419,3,At Risk / Churned
12271,398,7,4399.5200844,5.988961416889864,2.0794415416798357,8.389478013921165,0,Loyal / High-Value
12272,333,1,709.9400177,5.811140992976701,0.6931471805599453,6.566588062953319,3,At Risk / Churned
12273,132,5,3059.46005063,4.890349128221754,1.791759469228055,8.026320526989135,0,Loyal / High-Value
12274,477,3,2517.62005234,6.169610732491456,1.3862943611198906,7.831466432240997,3,At Risk / Churned
12275,126,1,419.9200058,4.844187086458591,0.6931471805599453,6.042442805651952,4,Recent One-Time Buyer
12276,164,5,2479.79005823,5.10594547390058,1.791759469228055,7.81633236029272,0,Loyal / High-Value
12277,173,2,1199.78002168,5.159055299214529,1.0986122886681098,7.09072664267252,3,At Risk / Churned
12278,212,5,3409.56006246,5.3612921657094255,1.791759469228055,8.13463179798207,0,Loyal / High-Value
12279,370,5,3072.57004158,5.916202062607435,1.791759469228055,8.030595044953515,0,Loyal / High-Value
12280,164,4,2739.8600617,5.10594547390058,1.6094379124341003,7.916027041259988,0,Loyal / High-Value
12281,532,2,729.95001604,6.278521424165844,1.0986122886681098,6.59434507990167,3,At Risk / Churned
12282,151,2,1869.87005244,5.0238805208462765,1.0986122886681098,7.534158870329211,3,At Risk / Churned
12283,487,3,3079.77005776,6.1903154058531475,1.3862943611198906,8.032934863471388,3,At Risk / Churned
12284,221,14,8258.6201707,5.402677381872279,2.70805020110221,9.019133881280963,0,Loyal / High-Value
12285,151,7,7659.12017826,5.0238805208462765,2.0794415416798357,8.94378295167945,0,Loyal / High-Value
12286,177,2,1714.78002932,5.181783550292085,1.0986122886681098,7.447623083789161,3,At Risk / Churned
12287,139,3,1359.8900147,4.941642422609304,1.3862943611198906,7.215894187262552,3,At Risk / Churned
12288,214,6,4274.57009138,5.3706380281276624,1.9459101490553132,8.360672727188684,0,Loyal / High-Value
12289,173,5,2941.64005668,5.159055299214529,1.791759469228055,7.987062435853856,0,Loyal / High-Value
12290,755,2,1299.78001408,6.628041376179533,1.0986122886681098,7.17071937434587,3,At Risk / Churned
12291,175,6,5189.58012774,5.170483995038151,1.9459101490553132,8.554600747897826,0,Loyal / High-Value
12292,486,4,2294.63003538,6.18826412308259,1.6094379124341003,7.738762610039536,3,At Risk / Churned
12293,156,8,4042.56007013,5.056245805348308,2.1972245773362196,8.304880788399313,0,Loyal / High-Value
12294,275,5,3509.68009198,5.62040086571715,1.791759469228055,8.163565056090038,0,Loyal / High-Value
12295,313,3,2559.74007044,5.749392985908253,1.3862943611198906,7.848051585710766,3,At Risk / Churned
12296,151,5,3822.53004072,5.0238805208462765,1.791759469228055,8.248929369317544,0,Loyal / High-Value
12297,535,2,879.8699951,6.284134161070802,1.0986122886681098,6.780910049894136,3,At Risk / Churned
12298,244,4,2449.61004264,5.501258210544727,1.6094379124341003,7.804092269540084,0,Loyal / High-Value
12299,464,3,1949.6800346,6.142037405587356,1.3862943611198906,7.575933326455942,3,At Risk / Churned
12300,562,4,2099.82003788,6.333279628139691,1.6094379124341003,7.650083041717057,3,At Risk / Churned
12301,150,8,5119.60013586,5.017279836814924,2.1972245773362196,8.54102692519968,0,Loyal / High-Value
12302,148,7,2409.79005436,5.003946305945459,2.0794415416798357,7.787709796148247,0,Loyal / High-Value
12303,434,1,549.94001008,6.075346031088684,0.6931471805599453,6.311625928597692,3,At Risk / Churned
12304,615,1,429.9700165,6.423246963533519,0.6931471805599453,6.0660385203984495,3,At Risk / Churned
12305,428,5,3114.7100677,6.061456918928017,1.791759469228055,8.044212356352192,0,Loyal / High-Value
12306,243,4,2399.81005488,5.497168225293202,1.6094379124341003,7.783561482254675,0,Loyal / High-Value
12307,769,5,2831.64003573,6.646390514847729,1.791759469228055,7.94896443059625,0,Loyal / High-Value
12308,437,6,3054.56004905,6.082218910376446,1.9459101490553132,8.024718176915544,0,Loyal / High-Value
12309,126,7,3739.56007969,4.844187086458591,2.0794415416798357,8.226990633124386,0,Loyal / High-Value
12310,582,3,1733.82004164,6.368187186350492,1.3862943611198906,7.458658964603726,3,At Risk / Churned
12311,408,4,2029.84004216,6.013715156042802,1.6094379124341003,7.616204800310407,3,At Risk / Churned
12312,189,4,1769.73003767,5.247024072160486,1.6094379124341003,7.479147191194499,0,Loyal / High-Value
12313,195,4,2219.73003403,5.278114659230517,1.6094379124341003,7.705591264966594,0,Loyal / High-Value
12314,652,4,3089.70005796,6.481577129276431,1.6094379124341003,8.036152900205972,3,At Risk / Churned
12316,427,2,989.92001915,6.059123195581797,1.0986122886681098,6.898633823858051,3,At Risk / Churned
12317,225,6,3929.46006213,5.420534999272286,1.9459101490553132,8.27651176216705,0,Loyal / High-Value
12318,330,7,4014.37007902,5.802118375377063,2.0794415416798357,8.297884796235207,0,Loyal / High-Value
12319,564,5,3273.590046,6.336825731146441,1.791759469228055,8.09394796344019,0,Loyal / High-Value
12320,667,2,1207.8800278,6.504288173536645,1.0986122886681098,7.097449613101997,3,At Risk / Churned
12321,312,7,4739.34006888,5.746203190540153,2.0794415416798357,8.46386415660506,0,Loyal / High-Value
12322,131,6,4749.53006362,4.882801922586371,1.9459101490553132,8.466011483143777,0,Loyal / High-Value
12323,405,2,1219.8100205,6.0063531596017325,1.0986122886681098,7.107269868638708,3,At Risk / Churned
12324,248,6,3899.70010386,5.517452896464707,1.9459101490553132,8.268911329817318,0,Loyal / High-Value
12325,142,5,2719.5300713,4.962844630259907,1.791759469228055,7.908582019457979,0,Loyal / High-Value
12326,324,5,2969.64005662,5.783825182329737,1.791759469228055,7.996532715857849,0,Loyal / High-Value
12327,534,3,1455.77002712,6.282266746896006,1.3862943611198906,7.283976953737161,3,At Risk / Churned
12328,180,7,2802.82007228,5.198497031265826,2.0794415416798357,7.938738077864513,0,Loyal / High-Value
12329,201,11,5959.42015474,5.308267697401205,2.4849066497880004,8.69289625333643,0,Loyal / High-Value
12330,169,4,2449.7600403,5.135798437050262,1.6094379124341003,7.804153475960946,0,Loyal / High-Value
