Customer Id,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment,Churned,Tenure
11367,669,2,829.94002154,6.507277712385012,1.0986122886681098,6.722557616005131,3,At Risk / Churned,1,63
11368,790,2,1249.960022,6.673297967767654,1.0986122886681098,7.1316665531217485,3,At Risk / Churned,1,166
11369,134,2,1129.87003326,4.90527477843843,1.0986122886681098,7.03074255639197,3,At Risk / Churned,0,955
11370,364,3,2719.82006842,5.899897353582492,1.3862943611198906,7.908688609591982,3,At Risk / Churned,1,318
11371,147,4,1449.79003528,4.997212273764115,1.6094379124341005,7.279863538953949,0,Loyal / High-Value,0,127
11372,518,4,3039.76008612,6.251903883165888,1.6094379124341005,8.01986279147734,3,At Risk / Churned,1,534
11373,155,6,3169.49006654,5.049856007249537,1.9459101490553128,8.06164145004576,0,Loyal / High-Value,0,862
11374,267,3,1399.80002588,5.5909869805108565,1.3862943611198906,7.244798799446799,3,At Risk / Churned,0,829
11375,266,3,3049.7500687,5.58724865840025,1.3862943611198906,8.023142763531002,3,At Risk / Churned,0,274
11376,211,6,3469.6200637,5.356586274672012,1.9459101490553128,8.152088549686198,0,Loyal / High-Value,0,830
11377,158,7,4044.51007084,5.068904202220232,2.079441541679836,8.305362920637949,0,Loyal / High-Value,0,867
11378,199,10,7034.16014092,5.298317366548036,2.3978952727983707,8.858675732746407,0,Loyal / High-Value,0,696
11379,202,7,3979.62007134,5.313205979041787,2.079441541679836,8.289192882962515,0,Loyal / High-Value,0,843
11380,348,8,3994.53004657,5.855071922202427,2.19722457733622,8.292931526888857,0,Loyal / High-Value,1,704
11381,171,5,3509.61007686,5.147494476813453,1.791759469228055,8.163545112427743,0,Loyal / High-Value,0,835
11382,343,8,3660.48005875,5.840641657373398,2.19722457733622,8.20562273228938,0,Loyal / High-Value,1,780
11383,152,3,1522.78003308,5.030437921392435,1.3862943611198906,7.328949390579913,3,At Risk / Churned,0,568
11384,336,4,2929.8100892,5.820082930352362,1.6094379124341005,7.983034144752929,0,Loyal / High-Value,1,588
11385,246,5,2167.85002898,5.5093883366279774,1.791759469228055,7.681952365504165,0,Loyal / High-Value,0,771
11386,190,5,1973.68003472,5.25227342804663,1.791759469228055,7.588161656473843,0,Loyal / High-Value,0,871
11387,353,9,4579.4300842,5.869296913133774,2.302585092994046,8.429548177546607,0,Loyal / High-Value,1,698
11388,595,8,5005.5300827,6.39024066706535,2.19722457733622,8.518498355858458,0,Loyal / High-Value,1,395
11389,402,5,3287.5500603,5.998936561946683,1.791759469228055,8.0982020354627,0,Loyal / High-Value,1,415
11390,509,4,3194.60005576,6.234410725718371,1.6094379124341005,8.069530160056878,3,At Risk / Churned,1,498
11391,129,4,2279.8000489,4.867534450455582,1.6094379124341005,7.732281559038308,0,Loyal / High-Value,0,949
11392,740,3,765.84001162,6.608000625296087,1.3862943611198906,6.642278189804944,3,At Risk / Churned,1,334
11393,138,2,1619.6900329,4.934473933130692,1.0986122886681098,7.390607283771652,3,At Risk / Churned,0,678
11394,464,4,2209.64003378,6.142037405587356,1.6094379124341005,7.701037360628733,3,At Risk / Churned,1,657
11395,840,1,409.97001268,6.734591659972948,0.6931471805599453,6.018520249985241,3,At Risk / Churned,1,0
11396,680,4,2479.6200256,6.523562306149512,1.6094379124341005,7.816263818234236,3,At Risk / Churned,1,325
11397,142,8,5341.0700379,4.962844630259907,2.19722457733622,8.583368504385158,0,Loyal / High-Value,0,793
11398,181,5,3429.43005766,5.204006687076795,1.791759469228055,8.140440913542397,0,Loyal / High-Value,0,776
11399,286,6,2714.58005711,5.659482215759621,1.9459101490553128,7.906760858575957,0,Loyal / High-Value,0,818
11400,150,5,3344.5300675,5.017279836814924,1.791759469228055,8.115380425628308,0,Loyal / High-Value,0,581
11401,774,4,2377.75006297,6.652863029353347,1.6094379124341005,7.774330445082246,3,At Risk / Churned,1,321
11402,338,4,2499.7700692,5.82600010738045,1.6094379124341005,7.824353991105506,0,Loyal / High-Value,1,655
11403,222,8,5619.35009963,5.407171771460119,2.19722457733622,8.634149236255293,0,Loyal / High-Value,0,825
11404,280,6,4017.41005352,5.638354669333745,1.9459101490553128,8.298641594304097,0,Loyal / High-Value,0,768
11405,235,7,3205.5500526,5.4638318050256105,2.079441541679836,8.072950888197322,0,Loyal / High-Value,0,512
11406,694,1,299.980011,6.543911845564792,0.6931471805599453,5.707043853905851,3,At Risk / Churned,1,0
11407,289,5,4859.3601075,5.66988092298052,1.791759469228055,8.488867810342967,0,Loyal / High-Value,0,399
11408,122,4,2819.8500366,4.812184355372417,1.6094379124341005,7.944793549929276,0,Loyal / High-Value,0,899
11409,137,3,2399.87006768,4.927253685157205,1.3862943611198906,7.783586478838567,3,At Risk / Churned,0,715
11410,285,4,2067.75003629,5.655991810819852,1.6094379124341005,7.634699856667367,0,Loyal / High-Value,0,592
11411,234,5,4232.51005576,5.459585514144159,1.791759469228055,8.350786728362374,0,Loyal / High-Value,0,551
11412,261,3,1777.75003058,5.568344503761097,1.3862943611198906,7.48366616659591,3,At Risk / Churned,0,405
11413,396,7,3561.63007372,5.983936280687191,2.079441541679836,8.178254335831765,0,Loyal / High-Value,1,562
11414,490,4,1779.77003858,6.19644412779452,1.6094379124341005,7.484801155682978,3,At Risk / Churned,1,617
11415,282,4,2089.75003434,5.645446897643238,1.6094379124341005,7.645278148686363,0,Loyal / High-Value,0,585
11416,514,4,2989.76005952,6.244166900663736,1.6094379124341005,8.00328283458962,3,At Risk / Churned,1,524
11417,191,8,5459.36008076,5.2574953720277815,2.19722457733622,8.605270015421564,0,Loyal / High-Value,0,509
11418,128,7,3114.62003702,4.859812404361672,2.079441541679836,8.044183460216537,0,Loyal / High-Value,0,912
11419,171,5,3309.68008426,5.147494476813453,1.791759469228055,8.104908910789028,0,Loyal / High-Value,0,671
11420,253,7,3749.57009886,5.537334267018537,2.079441541679836,8.229663133772286,0,Loyal / High-Value,0,841
11421,123,10,5650.31008542,4.820281565605037,2.3978952727983707,8.639642670787639,0,Loyal / High-Value,0,992
11422,295,11,5993.96009806,5.69035945432406,2.4849066497880004,8.698674411569572,0,Loyal / High-Value,0,725
11423,345,4,3224.67007637,5.846438775057725,1.6094379124341005,8.078895983266113,0,Loyal / High-Value,1,747
11424,254,6,2850.65002442,5.541263545158426,1.9459101490553128,7.955653061669208,0,Loyal / High-Value,0,757
11425,224,4,1739.80005264,5.41610040220442,1.6094379124341005,7.462100086900594,0,Loyal / High-Value,0,666
11426,124,11,6814.28014378,4.8283137373023015,2.4849066497880004,8.826922450223403,0,Loyal / High-Value,0,844
11427,229,5,4259.6400796,5.438079308923196,1.791759469228055,8.35717468140373,0,Loyal / High-Value,0,829
11428,226,4,1179.8800201,5.424950017481403,1.6094379124341005,7.0740152192499455,3,At Risk / Churned,0,771
11429,385,7,3839.48007208,5.955837369464831,2.079441541679836,8.25335265653841,0,Loyal / High-Value,1,700
11430,394,7,5417.37008669,5.978885764901122,2.079441541679836,8.597550327194845,0,Loyal / High-Value,1,545
11431,152,10,7384.19014368,5.030437921392435,2.3978952727983707,8.907231941916354,0,Loyal / High-Value,0,971
11432,232,8,2539.72005086,5.4510384535657,2.19722457733622,7.840202804428969,0,Loyal / High-Value,0,748
11433,454,4,3453.50008022,6.12029741895095,1.6094379124341005,8.147433031150733,0,Loyal / High-Value,1,654
11434,299,3,1699.85004426,5.703782474656201,1.3862943611198906,7.438883431108241,3,At Risk / Churned,0,582
11435,240,3,4009.60008624,5.484796933490655,1.3862943611198906,8.29669615654595,3,At Risk / Churned,0,231
11436,421,4,2159.8900605,6.045005314036012,1.6094379124341005,7.678275480849021,3,At Risk / Churned,1,512
11437,245,4,1859.65002452,5.5053315359323625,1.6094379124341005,7.528681181203279,0,Loyal / High-Value,0,80
11438,186,6,2916.69007681,5.231108616854587,1.9459101490553128,7.978547512616053,0,Loyal / High-Value,0,936
11439,329,3,2209.77005,5.799092654460526,1.3862943611198906,7.701096172735085,3,At Risk / Churned,1,758
11440,502,2,1089.92001724,6.220590170099739,1.0986122886681098,6.994776671724942,3,At Risk / Churned,1,451
11441,386,4,1839.8800431,5.958424693029782,1.6094379124341005,7.517999020555034,3,At Risk / Churned,1,740
11442,317,6,1769.74003604,5.762051382780177,1.9459101490553128,7.479152837646279,0,Loyal / High-Value,1,777
11443,371,6,4591.29005625,5.918893854273146,1.9459101490553128,8.43213410156421,0,Loyal / High-Value,1,723
11444,552,4,2939.6700706,6.315358001522335,1.6094379124341005,7.986392749534079,3,At Risk / Churned,1,142
11445,600,1,409.9600067,6.398594934535208,0.6931471805599453,6.018495902462302,3,At Risk / Churned,1,0
11446,203,6,3699.7801057,5.318119993844216,1.9459101490553128,8.216298915787196,0,Loyal / High-Value,0,584
11447,125,2,1504.90003588,4.836281906951478,1.0986122886681098,7.317146028919057,3,At Risk / Churned,0,353
11448,276,6,5055.3301392,5.6240175061873385,1.9459101490553128,8.528396230213955,0,Loyal / High-Value,0,814
11449,306,3,1299.75000374,5.726847747587197,1.3862943611198906,7.170696303045677,3,At Risk / Churned,0,753
11450,419,5,3191.60006525,6.040254711277414,1.791759469228055,8.068590931268266,0,Loyal / High-Value,1,671
11451,280,4,2009.77002334,5.638354669333745,1.6094379124341005,7.606273023879567,0,Loyal / High-Value,0,594
11452,525,5,4329.4200897,6.26530121273771,1.791759469228055,8.373419834697021,0,Loyal / High-Value,1,496
11453,369,5,2944.58005146,5.91350300563827,1.791759469228055,7.988061038137848,0,Loyal / High-Value,1,732
11454,125,6,3529.51004404,4.836281906951478,1.9459101490553128,8.1691976278865,0,Loyal / High-Value,0,878
11455,174,5,3407.63008882,5.1647859739235145,1.791759469228055,8.134065756077177,0,Loyal / High-Value,0,760
11456,302,6,3789.54007161,5.713732805509369,1.9459101490553128,8.24026378702998,0,Loyal / High-Value,0,796
11457,210,8,5364.48006828,5.351858133476067,2.19722457733622,8.587741132567626,0,Loyal / High-Value,0,878
11458,203,5,3709.67008974,5.318119993844216,1.791759469228055,8.218967756472754,0,Loyal / High-Value,0,759
11459,309,3,1259.83000938,5.736572297479192,1.3862943611198906,7.13952552067632,3,At Risk / Churned,1,669
11460,380,6,3559.5600739,5.942799375126701,1.9459101490553128,8.177673135601147,0,Loyal / High-Value,1,727
11461,197,4,1134.92002108,5.288267030694535,1.6094379124341005,7.035198192823747,3,At Risk / Churned,0,892
11462,352,6,3875.53007141,5.8664680569332965,1.9459101490553128,8.262695720989948,0,Loyal / High-Value,1,618
11463,282,5,2303.81001666,5.645446897643238,1.791759469228055,7.742753529760527,0,Loyal / High-Value,0,701
11464,278,2,349.92000194,5.631211781821365,1.0986122886681098,5.860558282788508,3,At Risk / Churned,0,273
11465,168,5,2899.67004778,5.1298987149230735,1.791759469228055,7.972697040245024,0,Loyal / High-Value,0,753
11466,956,3,1609.79003148,6.863803391452954,1.3862943611198906,7.384480040405878,3,At Risk / Churned,1,165
11467,731,2,579.8800049,6.595780513961311,1.0986122886681098,6.364544203507468,3,At Risk / Churned,1,357
11468,298,7,2357.69005214,5.700443573390687,2.079441541679836,7.765861681262812,0,Loyal / High-Value,0,625
11469,210,4,2749.84005746,5.351858133476067,1.6094379124341005,7.919661619452494,0,Loyal / High-Value,0,377
11470,524,5,2461.67005349,6.263398262591624,1.791759469228055,7.809001427916724,0,Loyal / High-Value,1,568
11471,317,4,3115.58003976,5.762051382780177,1.6094379124341005,8.04449153849893,0,Loyal / High-Value,1,667
11472,278,5,2629.77005394,5.631211781821365,1.791759469228055,7.87503187849028,0,Loyal / High-Value,0,624
11473,133,7,4543.33009342,4.897839799950911,2.079441541679836,8.42163560156097,0,Loyal / High-Value,0,984
11474,629,1,579.980011,6.4457198193855785,0.6931471805599453,6.36471635178502,3,At Risk / Churned,1,0
11475,287,8,6498.3001404,5.662960480135946,2.19722457733622,8.77944977937913,0,Loyal / High-Value,0,835
11476,206,3,2219.80004118,5.332718793265369,1.3862943611198906,7.705622788855353,3,At Risk / Churned,0,556
11477,950,2,849.9500122,6.85751406254539,1.0986122886681098,6.746353386777603,3,At Risk / Churned,1,22
11478,144,4,2229.69006726,4.976733742420574,1.6094379124341005,7.710066263787048,0,Loyal / High-Value,0,587
11479,362,5,2781.60004999,5.8944028342648505,1.791759469228055,7.931141039372989,0,Loyal / High-Value,1,689
11480,205,4,1839.76003654,5.327876168789581,1.6094379124341005,7.517933828652813,0,Loyal / High-Value,0,905
11481,133,7,2489.8000641,4.897839799950911,2.079441541679836,7.820359248733,0,Loyal / High-Value,0,819
11482,388,4,1907.69002725,5.963579343618446,1.6094379124341005,7.554172436130909,3,At Risk / Churned,1,637
11483,244,2,817.89002041,5.501258210544727,1.0986122886681098,6.707949789622328,3,At Risk / Churned,0,128
11484,438,2,1714.5999908,6.084499413075172,1.0986122886681098,7.44751814728017,3,At Risk / Churned,1,229
11485,270,5,3579.56007384,5.602118820879701,1.791759469228055,8.183274512365175,0,Loyal / High-Value,0,688
11486,177,4,1709.82005312,5.181783550292085,1.6094379124341005,7.4447280977710815,0,Loyal / High-Value,0,731
11487,305,4,1859.80002984,5.723585101952381,1.6094379124341005,7.528761797800513,3,At Risk / Churned,0,496
11488,355,4,2029.75005157,5.87493073085203,1.6094379124341005,7.616160487325621,3,At Risk / Churned,1,728
11489,138,6,4014.46002759,4.934473933130692,1.9459101490553128,8.29790719705027,0,Loyal / High-Value,0,684
11490,125,4,2479.6900635,4.836281906951478,1.6094379124341005,7.816292051865574,0,Loyal / High-Value,0,779
11491,132,6,4454.66009522,4.890349128221754,1.9459101490553128,8.401930498450776,0,Loyal / High-Value,0,988
11492,277,9,5304.37012108,5.627621113690637,2.302585092994046,8.576474816961229,0,Loyal / High-Value,0,580
11493,245,3,1889.78004078,5.5053315359323625,1.3862943611198906,7.544744742897638,3,At Risk / Churned,0,445
11494,488,4,3239.71009068,6.192362489474872,1.6094379124341005,8.083547748563623,3,At Risk / Churned,1,396
11495,161,2,2199.8900605,5.087596335232384,1.0986122886681098,7.696617130483381,3,At Risk / Churned,0,617
11496,936,4,2819.8000718,6.842683282238422,1.6094379124341005,7.944775837097377,3,At Risk / Churned,1,135
11497,265,3,1784.82004928,5.583496308781699,1.3862943611198906,7.487633000077994,3,At Risk / Churned,0,443
11498,148,2,2189.7700424,5.003946305945459,1.0986122886681098,7.692008378541835,3,At Risk / Churned,0,543
11499,165,4,2234.54003142,5.111987788356544,1.6094379124341005,7.71223810265752,0,Loyal / High-Value,0,394
11500,726,5,2659.7100563,6.588926477533519,1.791759469228055,7.88634830461266,0,Loyal / High-Value,1,313
11501,255,7,4029.47006978,5.545177444479562,2.079441541679836,8.301638290763817,0,Loyal / High-Value,0,643
11502,931,1,879.960022,6.837332814685591,0.6931471805599453,6.781012246926999,3,At Risk / Churned,1,0
11503,125,9,6686.380140329999,4.836281906951478,2.302585092994046,8.807977468102335,0,Loyal / High-Value,0,721
11504,314,7,4524.5800896,5.752572638825633,2.079441541679836,8.41750104451423,0,Loyal / High-Value,1,613
11505,285,6,2811.65004527,5.655991810819852,1.9459101490553128,7.941882394518979,0,Loyal / High-Value,0,800
11506,365,3,1979.83002848,5.902633333401366,1.3862943611198906,7.591271242149197,3,At Risk / Churned,1,708
11507,608,2,1089.9300385,6.411818267709897,1.0986122886681098,6.994785857745745,3,At Risk / Churned,1,266
11508,247,5,3709.72010046,5.513428746164983,1.791759469228055,8.218981233926094,0,Loyal / High-Value,0,666
11509,310,8,4274.38006403,5.739792912179234,2.19722457733622,8.360628281285813,0,Loyal / High-Value,1,613
11510,192,5,2929.60005948,5.262690188904886,1.791759469228055,7.982962479500109,0,Loyal / High-Value,0,884
11511,337,4,3085.63005828,5.823045895483019,1.6094379124341005,8.034835178733317,0,Loyal / High-Value,1,502
11512,129,9,4809.53008276,4.867534450455582,2.302585092994046,8.478562561343766,0,Loyal / High-Value,0,885
11513,337,8,5671.35010156,5.823045895483019,2.19722457733622,8.643358790841638,0,Loyal / High-Value,1,695
11514,251,4,2679.60002518,5.529429087511423,1.6094379124341005,7.893795938437815,0,Loyal / High-Value,0,243
11515,224,5,3859.36007704,5.41610040220442,1.791759469228055,8.25851574231543,0,Loyal / High-Value,0,827
11516,773,8,5494.23010262,6.651571873589727,2.19722457733622,8.61163574086909,0,Loyal / High-Value,1,327
11517,150,6,3381.62008471,5.017279836814924,1.9459101490553128,8.126405861176782,0,Loyal / High-Value,0,940
11518,758,3,1399.85004426,6.63200177739563,1.3862943611198906,7.244834505818939,3,At Risk / Churned,1,228
11519,165,4,2429.8500519,5.111987788356544,1.6094379124341005,7.795996290760091,0,Loyal / High-Value,0,733
11520,255,5,3599.55003738,5.545177444479562,1.791759469228055,8.18884190093439,0,Loyal / High-Value,0,814
11521,673,2,1439.79003902,6.513230110912307,1.0986122886681098,7.272946880331463,3,At Risk / Churned,1,115
11522,206,9,4287.56007591,5.332718793265369,2.302585092994046,8.363706308939095,0,Loyal / High-Value,0,755
11523,273,8,5594.21009062,5.613128106388071,2.19722457733622,8.629666169749722,0,Loyal / High-Value,0,609
11524,344,5,3167.66006468,5.84354441703136,1.791759469228055,8.061064084981687,0,Loyal / High-Value,1,359
11525,242,5,2577.57005322,5.493061443340548,1.791759469228055,7.854990281328286,0,Loyal / High-Value,0,799
11526,179,6,4224.35009003,5.19295685089021,1.9459101490553128,8.348857397904007,0,Loyal / High-Value,0,698
11527,376,5,3864.68006902,5.932245187448011,1.791759469228055,8.25989290130509,0,Loyal / High-Value,1,574
11528,272,3,749.9300232,5.60947179518496,1.3862943611198906,6.62131246926033,3,At Risk / Churned,0,783
11529,298,5,3237.59009361,5.700443573390687,1.791759469228055,8.082893357785188,0,Loyal / High-Value,0,761
11530,190,4,2221.57006449,5.25227342804663,1.6094379124341005,7.70641949197102,0,Loyal / High-Value,0,611
11531,369,7,2904.67001336,5.91350300563827,2.079441541679836,7.974419284124379,0,Loyal / High-Value,1,730
11532,277,2,1769.76002122,5.627621113690637,1.0986122886681098,7.479164123925921,3,At Risk / Churned,0,392
11533,440,1,999.8400269,6.089044875446846,0.6931471805599453,6.908594953257003,3,At Risk / Churned,1,0
11534,170,8,6509.44013218,5.14166355650266,2.19722457733622,8.781162341547054,0,Loyal / High-Value,0,628
11535,518,6,3623.33007434,6.251903883165888,1.9459101490553128,8.195424743131221,0,Loyal / High-Value,1,579
11536,144,5,2909.5400390600003,4.976733742420574,1.791759469228055,7.97609392338061,0,Loyal / High-Value,0,877
11537,225,3,2319.87005622,5.420534999272286,1.3862943611198906,7.749697418589103,3,At Risk / Churned,0,840
11538,443,1,39.99000168,6.095824562432225,0.6931471805599453,3.713328175501852,2,New / Low-Value,1,0
11539,289,4,1209.9000435399998,5.66988092298052,1.6094379124341005,7.099119199717046,3,At Risk / Churned,0,794
11540,297,4,1379.83003622,5.697093486505405,1.6094379124341005,7.230440072859087,3,At Risk / Churned,0,761
11541,311,2,874.9500217699999,5.7430031878094825,1.0986122886681098,6.775309036534847,3,At Risk / Churned,1,175
11542,329,8,5297.32008368,5.799092654460526,2.19722457733622,8.575145083952686,0,Loyal / High-Value,1,796
11543,169,3,1099.9300079,5.135798437050262,1.3862943611198906,7.003910563312288,3,At Risk / Churned,0,369
11544,283,4,3399.59007654,5.648974238161206,1.6094379124341005,8.13170424746939,0,Loyal / High-Value,0,808
11545,350,5,3225.720089,5.860786223465865,1.791759469228055,8.07922144797372,0,Loyal / High-Value,1,623
11546,359,3,2699.720047,5.886104031450156,1.3862943611198906,7.9012737005126175,3,At Risk / Churned,1,388
11547,647,3,2349.82005696,6.473890696352274,1.3862943611198906,7.762519506674192,3,At Risk / Churned,1,171
11548,364,4,1939.76004028,5.899897353582492,1.6094379124341005,7.5708349486744435,3,At Risk / Churned,1,520
11549,378,3,1217.8100205,5.937536205082426,1.3862943611198906,7.105630268689178,3,At Risk / Churned,1,639
11550,507,5,2429.76004038,6.230481447578482,1.791759469228055,7.79595926124999,0,Loyal / High-Value,1,459
11551,242,6,2799.71005821,5.493061443340548,1.9459101490553128,7.937628256232081,0,Loyal / High-Value,0,850
11552,324,3,1869.8500596,5.783825182329737,1.3862943611198906,7.534148183885863,3,At Risk / Churned,1,719
11553,408,4,3164.66005696,6.013715156042802,1.6094379124341005,8.060116861637526,0,Loyal / High-Value,1,627
11554,267,8,5454.46009838,5.5909869805108565,2.19722457733622,8.60437223905136,0,Loyal / High-Value,0,717
11555,138,6,2539.61005398,4.934473933130692,1.9459101490553128,7.840159509906571,0,Loyal / High-Value,0,948
11556,268,2,2209.7200165,5.594711379601839,1.0986122886681098,7.701073540771991,3,At Risk / Churned,0,229
11557,228,4,2469.82004932,5.43372200355424,1.6094379124341005,7.812305378294245,0,Loyal / High-Value,0,875
11558,162,3,1539.87004096,5.093750200806762,1.3862943611198906,7.340102497539256,3,At Risk / Churned,0,955
11559,331,3,2017.5499955,5.805134968916488,1.3862943611198906,7.610134708626337,3,At Risk / Churned,1,671
11560,499,6,4489.49009705,6.214608098422191,1.9459101490553128,8.40971712779736,0,Loyal / High-Value,1,605
11561,344,3,1659.78004068,5.84354441703136,1.3862943611198906,7.415042675004363,3,At Risk / Churned,1,272
11562,402,3,2344.71004671,5.998936561946683,1.3862943611198906,7.760343426822189,3,At Risk / Churned,1,527
11563,474,4,2619.7100525,6.163314804034641,1.6094379124341005,7.871200572442495,3,At Risk / Churned,1,257
11564,288,4,1297.77000816,5.666426688112432,1.6094379124341005,7.169172948000257,3,At Risk / Churned,0,826
11565,154,4,2964.53003694,5.043425116919247,1.6094379124341005,7.994811060021955,0,Loyal / High-Value,0,595
11566,338,3,1949.82004737,5.82600010738045,1.3862943611198906,7.576005100269665,3,At Risk / Churned,1,306
11567,219,4,2629.8000412,5.393627546352362,1.6094379124341005,7.875043277087832,0,Loyal / High-Value,0,438
11568,129,4,1099.81003566,4.867534450455582,1.6094379124341005,7.00380158383447,0,Loyal / High-Value,0,411
11569,135,4,3279.7200661,4.912654885736052,1.6094379124341005,8.095818209632052,0,Loyal / High-Value,0,871
11570,305,8,4090.35005955,5.723585101952381,2.19722457733622,8.316630282479354,0,Loyal / High-Value,0,724
11571,327,3,1993.88002408,5.793013608384144,1.3862943611198906,7.598339189209819,3,At Risk / Churned,1,779
11572,316,5,2373.67003258,5.75890177387728,1.791759469228055,7.772613773166042,0,Loyal / High-Value,1,705
11573,256,6,2451.83004762,5.54907608489522,1.9459101490553128,7.804997758376826,0,Loyal / High-Value,0,831
11574,136,8,4444.50006484,4.919980925828125,2.19722457733622,8.39964764214673,0,Loyal / High-Value,0,911
11575,215,6,3899.52008056,5.375278407684165,1.9459101490553128,8.268865177216629,0,Loyal / High-Value,0,834
11576,198,9,5525.46013282,5.293304824724492,2.302585092994046,8.617302768904308,0,Loyal / High-Value,0,797
11577,172,2,2344.63004296,5.153291594497779,1.0986122886681098,7.760309319829953,3,At Risk / Churned,0,716
11578,190,4,1929.7500535,5.25227342804663,1.6094379124341005,7.565663835158812,0,Loyal / High-Value,0,667
11579,301,6,2859.55004882,5.71042701737487,1.9459101490553128,7.9587692100841,0,Loyal / High-Value,0,791
11580,550,1,1129.90003208,6.311734809152915,0.6931471805599453,7.030769083244069,3,At Risk / Churned,1,0
11581,288,3,1439.86005024,5.666426688112432,1.3862943611198906,7.272995471394114,3,At Risk / Churned,0,224
11582,207,4,2324.63004696,5.337538079701318,1.6094379124341005,7.751746269250642,0,Loyal / High-Value,0,739
11583,129,5,4049.48009492,4.867534450455582,1.791759469228055,8.306590695030598,0,Loyal / High-Value,0,943
11584,164,7,4858.51009372,5.10594547390058,2.079441541679836,8.488692908052181,0,Loyal / High-Value,0,822
11585,329,4,1589.68001932,5.799092654460526,1.6094379124341005,7.371916888889988,3,At Risk / Churned,1,523
11586,362,9,3339.5600661,5.8944028342648505,2.302585092994046,8.113893756374356,0,Loyal / High-Value,1,764
11587,610,4,2399.64005276,6.415096959171596,1.6094379124341005,7.7834906694309405,3,At Risk / Churned,1,481
11588,461,5,3433.61007688,6.135564891081739,1.791759469228055,8.14165868347663,0,Loyal / High-Value,1,583
11589,144,9,3754.40005856,4.976733742420574,2.302585092994046,8.230950098752256,0,Loyal / High-Value,0,980
11590,267,2,1959.8000642,5.5909869805108565,1.0986122886681098,7.581107864955641,3,At Risk / Churned,0,574
11591,181,6,2274.83005154,5.204006687076795,1.9459101490553128,7.730100122660402,0,Loyal / High-Value,0,612
11592,217,2,859.9200095799999,5.384495062789089,1.0986122886681098,6.758001596023609,3,At Risk / Churned,0,717
11593,468,4,1807.6600304,6.150602768446279,1.6094379124341005,7.500341535395492,3,At Risk / Churned,1,516
11594,548,2,1259.85003278,6.3080984415095305,1.0986122886681098,7.139541401676023,3,At Risk / Churned,1,184
11595,245,5,3389.45006934,5.5053315359323625,1.791759469228055,8.128717955379269,0,Loyal / High-Value,0,467
11596,930,2,1379.8600159,6.836259277277067,1.0986122886681098,7.2304617839703536,3,At Risk / Churned,1,145
11597,296,4,1604.6900272100002,5.6937321388027,1.6094379124341005,7.381308866668817,3,At Risk / Churned,0,667
11598,350,4,1899.67003626,5.860786223465865,1.6094379124341005,7.5499617536510595,3,At Risk / Churned,1,716
11599,252,3,1244.94002918,5.53338948872752,1.3862943611198906,7.127645567514923,3,At Risk / Churned,0,874
11600,135,4,2599.76007846,4.912654885736052,1.6094379124341005,7.863559019156415,0,Loyal / High-Value,0,478
11601,444,5,2824.68006323,6.09807428216624,1.791759469228055,7.946504344956543,0,Loyal / High-Value,1,433
11602,153,6,3485.56008152,5.0369526024136295,1.9459101490553128,8.156670879129823,0,Loyal / High-Value,0,703
11603,218,6,2759.47004326,5.389071729816501,1.9459101490553128,7.923156249739841,0,Loyal / High-Value,0,885
11604,182,5,2748.6800613,5.209486152841421,1.791759469228055,7.919239842546983,0,Loyal / High-Value,0,851
11605,181,7,3909.50008016,5.204006687076795,2.079441541679836,8.271420542540323,0,Loyal / High-Value,0,881
11606,247,8,5176.41009711,5.513428746164983,2.19722457733622,8.552060228968328,0,Loyal / High-Value,0,727
11607,260,6,2789.6600323,5.564520407322694,1.9459101490553128,7.934033417553818,0,Loyal / High-Value,0,847
11608,506,1,609.8900032399999,6.228511003591184,0.6931471805599453,6.414916915534271,3,At Risk / Churned,1,0
11609,207,3,2324.74005886,5.337538079701318,1.3862943611198906,7.751793572259225,3,At Risk / Churned,0,800
11610,357,3,2619.68002712,5.8805329864007,1.3862943611198906,7.871189115413141,3,At Risk / Churned,1,586
11611,266,3,1839.7700501,5.58724865840025,1.3862943611198906,7.517939268543165,3,At Risk / Churned,0,313
11612,544,3,2639.80004894,6.300785794663244,1.3862943611198906,7.8788371990712465,3,At Risk / Churned,1,213
11613,142,5,3164.64008517,4.962844630259907,1.791759469228055,8.060110552731123,0,Loyal / High-Value,0,878
11614,144,3,1769.8800354,4.976733742420574,1.3862943611198906,7.479231897148567,3,At Risk / Churned,0,503
11615,125,5,3487.70998764,4.836281906951478,1.791759469228055,8.157287315817367,0,Loyal / High-Value,0,816
11616,163,4,1197.83001135,5.099866427824199,1.6094379124341005,7.089101369621977,0,Loyal / High-Value,0,385
11617,252,2,1499.89004144,5.53338948872752,1.0986122886681098,7.313813572081292,3,At Risk / Churned,0,249
11618,450,6,4479.60010156,6.111467339502679,1.9459101490553128,8.407512267679436,0,Loyal / High-Value,1,359
11619,431,5,2689.68005374,6.068425588244111,1.791759469228055,7.897549248727091,0,Loyal / High-Value,1,353
11620,333,3,954.91001892,5.811140992976701,1.3862943611198906,6.862663786152985,3,At Risk / Churned,1,384
11621,662,2,1329.88002778,6.496774990185863,1.0986122886681098,7.193595677427954,3,At Risk / Churned,1,192
11622,293,6,1859.70002758,5.683579767338681,1.9459101490553128,7.528708054815974,0,Loyal / High-Value,0,811
